date,USDSGD,USDCNY,USDEUR,USDGBP,USDCHF,USDJPY,USDGOLD
11/01/2017 00:00,1.427,6.937,0.945,0.819,1.014,115.465,1197.0
12/01/2017 00:00,1.427,6.892,0.942,0.822,1.011,114.686,1197.8
13/01/2017 00:00,1.428,6.9,0.939,0.821,1.009,114.521,1188.1
16/01/2017 00:00,1.43,6.901,0.943,0.832,1.011,114.148,1201.5
17/01/2017 00:00,1.416,6.855,0.934,0.806,1.002,112.737,1212.5
18/01/2017 00:00,1.429,6.839,0.937,0.813,1.007,114.534,1211.2
19/01/2017 00:00,1.426,6.872,0.938,0.811,1.006,115.033,1200.2
20/01/2017 00:00,1.426,6.877,0.934,0.808,1.002,114.581,1204.3
23/01/2017 00:00,1.417,6.854,0.929,0.798,0.997,112.697,1210.0
24/01/2017 00:00,1.421,6.859,0.932,0.798,1.002,113.874,1212.3
25/01/2017 00:00,1.413,6.884,0.93,0.791,0.999,113.309,1199.2
26/01/2017 00:00,1.426,6.879,0.936,0.794,1.0,114.529,1189.5
27/01/2017 00:00,1.432,6.881,0.935,0.797,0.999,115.112,1188.3
30/01/2017 00:00,1.421,6.882,0.935,0.801,0.995,113.737,1193.7
31/01/2017 00:00,1.41,6.881,0.926,0.795,0.99,112.75,1208.6
01/02/2017 00:00,1.412,6.882,0.929,0.79,0.993,113.284,1206.0
02/02/2017 00:00,1.411,6.881,0.929,0.798,0.992,112.846,1216.5
03/02/2017 00:00,1.409,6.866,0.927,0.801,0.993,112.58,1218.5
06/02/2017 00:00,1.409,6.863,0.93,0.802,0.991,111.795,1231.5
07/02/2017 00:00,1.418,6.884,0.936,0.799,0.998,112.341,1234.3
08/02/2017 00:00,1.417,6.871,0.935,0.798,0.995,111.82,1237.7
09/02/2017 00:00,1.421,6.871,0.938,0.8,1.001,113.328,1235.1
10/02/2017 00:00,1.42,6.878,0.94,0.801,1.002,113.215,1234.4
13/02/2017 00:00,1.424,6.882,0.944,0.798,1.006,113.749,1223.6
14/02/2017 00:00,1.42,6.867,0.945,0.802,1.006,114.269,1223.9
15/02/2017 00:00,1.419,6.871,0.944,0.802,1.006,114.211,1231.5
16/02/2017 00:00,1.417,6.861,0.937,0.801,0.997,113.259,1240.0
17/02/2017 00:00,1.419,6.865,0.942,0.806,1.003,112.842,1237.5
20/02/2017 00:00,1.418,6.877,0.942,0.802,1.003,113.163,1237.2
21/02/2017 00:00,1.421,6.883,0.949,0.802,1.01,113.669,1237.5
22/02/2017 00:00,1.413,6.881,0.947,0.803,1.011,113.329,1232.0
23/02/2017 00:00,1.408,6.866,0.945,0.797,1.006,112.665,1250.1
24/02/2017 00:00,1.405,6.867,0.947,0.803,1.008,112.137,1256.9
27/02/2017 00:00,1.404,6.871,0.945,0.804,1.009,112.685,1257.3
28/02/2017 00:00,1.405,6.868,0.946,0.808,1.006,112.855,1249.0
01/03/2017 00:00,1.409,6.882,0.948,0.813,1.009,113.735,1245.8
02/03/2017 00:00,1.412,6.889,0.952,0.815,1.013,114.378,1231.7
03/03/2017 00:00,1.41,6.895,0.941,0.813,1.008,114.039,1228.9
06/03/2017 00:00,1.412,6.898,0.945,0.817,1.012,113.952,1226.1
07/03/2017 00:00,1.411,6.903,0.947,0.819,1.013,113.987,1217.6
08/03/2017 00:00,1.418,6.912,0.949,0.822,1.015,114.422,1207.9
09/03/2017 00:00,1.421,6.911,0.946,0.822,1.013,115.025,1205.6
10/03/2017 00:00,1.412,6.907,0.937,0.822,1.011,114.761,1199.7
13/03/2017 00:00,1.415,6.915,0.939,0.819,1.008,114.944,1202.4
14/03/2017 00:00,1.416,6.916,0.943,0.823,1.01,114.694,1205.3
15/03/2017 00:00,1.402,6.916,0.932,0.814,1.001,113.434,1198.8
16/03/2017 00:00,1.401,6.899,0.928,0.81,0.996,113.326,1229.0
17/03/2017 00:00,1.403,6.909,0.93,0.807,0.998,112.679,1229.8
20/03/2017 00:00,1.397,6.909,0.931,0.809,0.999,112.543,1231.3
21/03/2017 00:00,1.399,6.883,0.925,0.801,0.993,111.478,1246.1
22/03/2017 00:00,1.399,6.882,0.926,0.802,0.992,111.236,1247.9
23/03/2017 00:00,1.4,6.886,0.927,0.799,0.993,111.036,1246.3
24/03/2017 00:00,1.399,6.88,0.925,0.802,0.992,111.53,1247.6
27/03/2017 00:00,1.394,6.873,0.92,0.796,0.986,110.638,1253.8
28/03/2017 00:00,1.396,6.881,0.925,0.803,0.992,111.062,1255.9
29/03/2017 00:00,1.394,6.889,0.929,0.804,0.996,111.03,1253.4
30/03/2017 00:00,1.398,6.889,0.936,0.802,1.001,111.852,1246.7
31/03/2017 00:00,1.397,6.891,0.938,0.797,1.003,111.375,1249.5
03/04/2017 00:00,1.397,6.887,0.937,0.801,1.002,110.883,1253.1
04/04/2017 00:00,1.398,6.898,0.937,0.804,1.002,110.69,1257.1
05/04/2017 00:00,1.401,6.89,0.937,0.801,1.004,110.49,1247.5
06/04/2017 00:00,1.402,6.899,0.94,0.802,1.005,110.827,1251.4
07/04/2017 00:00,1.405,6.9,0.944,0.808,1.009,111.07,1256.1
10/04/2017 00:00,1.405,6.902,0.944,0.805,1.008,110.859,1251.6
11/04/2017 00:00,1.404,6.892,0.943,0.801,1.007,109.554,1272.2
12/04/2017 00:00,1.397,6.892,0.937,0.797,1.003,108.929,1273.0
13/04/2017 00:00,1.398,6.89,0.942,0.8,1.006,109.142,1286.3
18/04/2017 00:00,1.396,6.882,0.932,0.779,0.996,108.445,1290.2
19/04/2017 00:00,1.398,6.888,0.934,0.782,0.998,108.845,1280.8
20/04/2017 00:00,1.398,6.882,0.933,0.781,0.999,109.291,1278.1
21/04/2017 00:00,1.397,6.884,0.932,0.78,0.996,109.075,1287.4
24/04/2017 00:00,1.393,6.885,0.92,0.782,0.996,109.75,1273.8
25/04/2017 00:00,1.394,6.884,0.915,0.779,0.994,111.074,1265.0
26/04/2017 00:00,1.396,6.893,0.917,0.779,0.993,111.066,1262.1
27/04/2017 00:00,1.397,6.898,0.92,0.775,0.994,111.262,1264.7
28/04/2017 00:00,1.398,6.895,0.918,0.772,0.995,111.515,1266.1
02/05/2017 00:00,1.394,6.896,0.915,0.773,0.992,112.041,1253.4
03/05/2017 00:00,1.397,6.899,0.919,0.777,0.995,112.685,1247.2
04/05/2017 00:00,1.401,6.906,0.911,0.774,0.987,112.535,1227.0
05/05/2017 00:00,1.405,6.903,0.909,0.77,0.988,112.73,1225.1
08/05/2017 00:00,1.406,6.904,0.916,0.773,0.999,113.285,1225.3
09/05/2017 00:00,1.411,6.907,0.919,0.773,1.007,114.011,1214.0
10/05/2017 00:00,1.411,6.902,0.92,0.773,1.009,114.315,1217.3
11/05/2017 00:00,1.408,6.904,0.921,0.776,1.008,113.828,1222.7
12/05/2017 00:00,1.404,6.899,0.915,0.776,1.001,113.363,1226.2
15/05/2017 00:00,1.398,6.894,0.911,0.775,0.996,113.577,1228.6
16/05/2017 00:00,1.395,6.899,0.902,0.774,0.986,113.085,1230.7
17/05/2017 00:00,1.391,6.879,0.895,0.77,0.978,110.601,1256.9
18/05/2017 00:00,1.393,6.889,0.901,0.773,0.98,111.578,1250.4
19/05/2017 00:00,1.385,6.884,0.892,0.767,0.973,111.275,1252.7
22/05/2017 00:00,1.386,6.886,0.89,0.769,0.973,111.285,1260.7
23/05/2017 00:00,1.39,6.89,0.894,0.771,0.976,111.823,1254.8
24/05/2017 00:00,1.385,6.891,0.892,0.771,0.974,111.527,1252.4
25/05/2017 00:00,1.387,6.869,0.892,0.773,0.973,111.818,1255.8
26/05/2017 00:00,1.382,6.856,0.894,0.781,0.974,111.336,1267.6
29/05/2017 00:00,1.386,6.856,0.896,0.779,0.978,111.278,1266.5
31/05/2017 00:00,1.383,6.822,0.889,0.777,0.968,110.813,1272.0
01/06/2017 00:00,1.387,6.808,0.892,0.776,0.971,111.409,1267.0
02/06/2017 00:00,1.381,6.813,0.886,0.776,0.963,110.423,1276.8
05/06/2017 00:00,1.382,6.804,0.888,0.775,0.965,110.506,1279.3
06/06/2017 00:00,1.379,6.795,0.887,0.775,0.962,109.405,1294.4
07/06/2017 00:00,1.382,6.795,0.888,0.772,0.965,109.805,1290.1
08/06/2017 00:00,1.382,6.801,0.892,0.784,0.968,109.992,1276.3
09/06/2017 00:00,1.385,6.799,0.893,0.785,0.97,110.332,1268.5
12/06/2017 00:00,1.384,6.798,0.892,0.789,0.969,109.904,1266.1
13/06/2017 00:00,1.382,6.808,0.892,0.784,0.969,110.041,1265.8
14/06/2017 00:00,1.376,6.792,0.891,0.784,0.971,109.584,1272.8
15/06/2017 00:00,1.384,6.808,0.897,0.784,0.975,110.875,1252.2
16/06/2017 00:00,1.383,6.81,0.893,0.783,0.974,110.877,1254.0
19/06/2017 00:00,1.387,6.82,0.897,0.785,0.975,111.566,1244.2
20/06/2017 00:00,1.389,6.829,0.898,0.792,0.975,111.467,1241.0
21/06/2017 00:00,1.389,6.83,0.895,0.789,0.973,111.383,1243.4
22/06/2017 00:00,1.39,6.835,0.897,0.789,0.972,111.283,1247.6
23/06/2017 00:00,1.387,6.836,0.893,0.786,0.969,111.282,1256.2
26/06/2017 00:00,1.389,6.842,0.894,0.786,0.972,111.841,1246.3
27/06/2017 00:00,1.387,6.821,0.882,0.781,0.961,112.269,1246.4
28/06/2017 00:00,1.382,6.812,0.879,0.774,0.96,112.291,1248.0
29/06/2017 00:00,1.379,6.777,0.874,0.769,0.956,112.119,1243.0
30/06/2017 00:00,1.377,6.779,0.875,0.768,0.958,112.39,1240.7
03/07/2017 00:00,1.383,6.801,0.88,0.773,0.964,113.394,1218.3
04/07/2017 00:00,1.383,6.801,0.881,0.774,0.965,113.301,1223.0
05/07/2017 00:00,1.381,6.801,0.881,0.773,0.964,113.218,1220.4
06/07/2017 00:00,1.382,6.802,0.875,0.771,0.961,113.141,1222.2
07/07/2017 00:00,1.382,6.813,0.877,0.776,0.964,113.906,1208.6
10/07/2017 00:00,1.385,6.805,0.877,0.776,0.966,114.061,1212.1
11/07/2017 00:00,1.382,6.803,0.872,0.778,0.964,113.962,1213.6
12/07/2017 00:00,1.378,6.788,0.876,0.776,0.965,113.183,1218.1
13/07/2017 00:00,1.374,6.784,0.877,0.773,0.967,113.297,1216.3
14/07/2017 00:00,1.372,6.784,0.872,0.763,0.964,112.533,1226.6
17/07/2017 00:00,1.37,6.77,0.871,0.766,0.962,112.66,1232.8
18/07/2017 00:00,1.367,6.746,0.865,0.767,0.955,112.055,1241.1
19/07/2017 00:00,1.369,6.75,0.868,0.768,0.956,111.861,1241.2
20/07/2017 00:00,1.366,6.77,0.86,0.771,0.951,111.842,1244.8
21/07/2017 00:00,1.362,6.767,0.857,0.769,0.946,111.147,1254.3
24/07/2017 00:00,1.362,6.746,0.859,0.768,0.947,111.16,1253.9
25/07/2017 00:00,1.362,6.751,0.859,0.768,0.952,111.868,1251.7
26/07/2017 00:00,1.356,6.75,0.851,0.762,0.951,111.086,1249.0
27/07/2017 00:00,1.359,6.743,0.857,0.765,0.965,111.299,1259.6
28/07/2017 00:00,1.357,6.737,0.851,0.761,0.969,110.676,1268.5
31/07/2017 00:00,1.356,6.727,0.845,0.757,0.967,110.266,1266.7
01/08/2017 00:00,1.358,6.718,0.847,0.757,0.965,110.36,1272.9
02/08/2017 00:00,1.359,6.722,0.843,0.756,0.971,110.717,1270.8
03/08/2017 00:00,1.359,6.716,0.842,0.761,0.968,109.963,1267.8
04/08/2017 00:00,1.361,6.73,0.849,0.767,0.973,110.689,1258.0
07/08/2017 00:00,1.363,6.72,0.848,0.767,0.973,110.768,1258.2
08/08/2017 00:00,1.363,6.719,0.851,0.77,0.974,110.35,1256.7
09/08/2017 00:00,1.364,6.674,0.85,0.769,0.963,109.977,1272.6
10/08/2017 00:00,1.364,6.648,0.849,0.771,0.962,109.137,1284.6
11/08/2017 00:00,1.361,6.665,0.846,0.769,0.962,109.21,1287.7
14/08/2017 00:00,1.363,6.673,0.849,0.772,0.972,109.623,1284.2
15/08/2017 00:00,1.367,6.676,0.852,0.777,0.972,110.606,1273.7
16/08/2017 00:00,1.362,6.693,0.85,0.776,0.966,110.126,1276.9
17/08/2017 00:00,1.367,6.674,0.853,0.777,0.963,109.455,1286.4
18/08/2017 00:00,1.363,6.672,0.85,0.777,0.965,109.214,1285.7
21/08/2017 00:00,1.361,6.665,0.846,0.775,0.962,108.945,1290.8
22/08/2017 00:00,1.362,6.663,0.85,0.78,0.968,109.588,1285.1
23/08/2017 00:00,1.361,6.658,0.847,0.781,0.965,108.969,1288.9
24/08/2017 00:00,1.362,6.662,0.847,0.781,0.965,109.543,1286.5
25/08/2017 00:00,1.356,6.649,0.839,0.776,0.956,109.364,1292.5
28/08/2017 00:00,1.355,6.609,0.835,0.773,0.952,108.863,1309.7
29/08/2017 00:00,1.355,6.599,0.836,0.774,0.956,109.654,1313.1
30/08/2017 00:00,1.358,6.594,0.841,0.774,0.963,110.245,1308.1
31/08/2017 00:00,1.356,6.589,0.839,0.773,0.958,109.968,1316.2
01/09/2017 00:00,1.358,6.559,0.843,0.772,0.965,110.256,1324.3
04/09/2017 00:00,1.357,6.519,0.841,0.773,0.958,109.717,1332.8
05/09/2017 00:00,1.353,6.538,0.839,0.767,0.955,108.737,1339.2
06/09/2017 00:00,1.35,6.524,0.839,0.767,0.956,109.241,1333.9
07/09/2017 00:00,1.34,6.488,0.832,0.764,0.951,108.407,1345.1
08/09/2017 00:00,1.342,6.482,0.831,0.758,0.944,107.843,1346.0
11/09/2017 00:00,1.347,6.53,0.837,0.759,0.956,109.384,1330.6
12/09/2017 00:00,1.347,6.535,0.836,0.753,0.96,110.171,1328.0
13/09/2017 00:00,1.351,6.543,0.841,0.757,0.964,110.484,1323.2
14/09/2017 00:00,1.347,6.556,0.839,0.746,0.963,110.188,1324.7
15/09/2017 00:00,1.345,6.554,0.837,0.736,0.96,110.83,1320.4
18/09/2017 00:00,1.348,6.574,0.837,0.741,0.962,111.547,1306.3
19/09/2017 00:00,1.347,6.583,0.834,0.74,0.963,111.555,1306.2
20/09/2017 00:00,1.349,6.574,0.841,0.741,0.97,112.294,1312.7
21/09/2017 00:00,1.35,6.589,0.838,0.736,0.971,112.442,1290.6
22/09/2017 00:00,1.346,6.595,0.837,0.741,0.969,111.996,1293.3
25/09/2017 00:00,1.351,6.621,0.844,0.743,0.967,111.72,1306.8
26/09/2017 00:00,1.355,6.64,0.848,0.743,0.969,112.223,1297.0
27/09/2017 00:00,1.36,6.652,0.851,0.746,0.972,112.797,1283.4
28/09/2017 00:00,1.358,6.662,0.849,0.744,0.97,112.304,1286.1
29/09/2017 00:00,1.358,6.637,0.846,0.746,0.968,112.506,1281.5
02/10/2017 00:00,1.362,6.651,0.852,0.753,0.975,112.718,1272.7
03/10/2017 00:00,1.362,6.653,0.852,0.756,0.974,112.886,1271.2
05/10/2017 00:00,1.364,6.653,0.854,0.762,0.978,112.8,1269.9
06/10/2017 00:00,1.364,6.653,0.852,0.765,0.978,112.644,1271.6
09/10/2017 00:00,1.363,6.626,0.852,0.761,0.98,112.652,1281.8
10/10/2017 00:00,1.357,6.572,0.847,0.757,0.975,112.384,1290.6
11/10/2017 00:00,1.354,6.59,0.843,0.756,0.974,112.506,1285.8
12/10/2017 00:00,1.353,6.589,0.845,0.754,0.975,112.282,1293.3
13/10/2017 00:00,1.349,6.59,0.846,0.753,0.975,111.832,1301.5
16/10/2017 00:00,1.351,6.59,0.847,0.755,0.975,112.144,1298.7
17/10/2017 00:00,1.356,6.613,0.85,0.758,0.978,112.196,1283.0
18/10/2017 00:00,1.357,6.627,0.848,0.757,0.981,112.954,1279.8
19/10/2017 00:00,1.357,6.631,0.844,0.76,0.976,112.554,1286.9
20/10/2017 00:00,1.361,6.621,0.849,0.758,0.985,113.513,1277.4
23/10/2017 00:00,1.361,6.639,0.851,0.758,0.985,113.478,1277.7
24/10/2017 00:00,1.363,6.635,0.85,0.762,0.991,113.914,1275.0
25/10/2017 00:00,1.36,6.639,0.846,0.754,0.99,113.687,1275.4
26/10/2017 00:00,1.367,6.642,0.858,0.761,0.998,113.98,1266.3
27/10/2017 00:00,1.365,6.65,0.861,0.762,0.998,113.681,1268.5
30/10/2017 00:00,1.361,6.647,0.859,0.757,0.995,113.125,1273.9
31/10/2017 00:00,1.362,6.634,0.858,0.753,0.997,113.636,1267.0
01/11/2017 00:00,1.361,6.604,0.861,0.755,1.003,114.134,1273.4
02/11/2017 00:00,1.359,6.609,0.858,0.766,0.999,114.051,1274.9
03/11/2017 00:00,1.365,6.638,0.861,0.765,1.001,114.068,1266.5
06/11/2017 00:00,1.362,6.634,0.861,0.759,0.998,113.773,1279.4
07/11/2017 00:00,1.364,6.64,0.863,0.76,1.0,113.923,1273.7
08/11/2017 00:00,1.362,6.629,0.863,0.762,1.0,113.839,1281.6
09/11/2017 00:00,1.359,6.641,0.859,0.761,0.994,113.447,1285.6
10/11/2017 00:00,1.36,6.642,0.859,0.761,0.996,113.54,1272.4
13/11/2017 00:00,1.362,6.645,0.857,0.763,0.996,113.626,1276.9
14/11/2017 00:00,1.359,6.636,0.847,0.76,0.99,113.431,1281.5
15/11/2017 00:00,1.357,6.624,0.85,0.759,0.99,112.852,1276.5
16/11/2017 00:00,1.356,6.631,0.85,0.758,0.994,113.085,1277.5
17/11/2017 00:00,1.356,6.63,0.848,0.757,0.989,112.117,1295.8
20/11/2017 00:00,1.357,6.635,0.852,0.755,0.993,112.594,1274.8
21/11/2017 00:00,1.355,6.629,0.852,0.755,0.991,112.487,1280.0
22/11/2017 00:00,1.347,6.61,0.846,0.751,0.982,111.287,1291.6
23/11/2017 00:00,1.345,6.583,0.844,0.751,0.981,111.224,1290.1
24/11/2017 00:00,1.345,6.598,0.838,0.75,0.979,111.524,1287.0
27/11/2017 00:00,1.346,6.597,0.84,0.751,0.982,111.078,1293.6
28/11/2017 00:00,1.346,6.608,0.844,0.749,0.984,111.437,1288.7
29/11/2017 00:00,1.347,6.609,0.844,0.746,0.985,111.971,1283.3
30/11/2017 00:00,1.35,6.615,0.841,0.74,0.985,112.669,1273.1
01/12/2017 00:00,1.346,6.613,0.841,0.742,0.976,112.207,1279.9
04/12/2017 00:00,1.347,6.62,0.843,0.742,0.985,112.496,1273.8
05/12/2017 00:00,1.347,6.618,0.845,0.744,0.987,112.586,1261.7
06/12/2017 00:00,1.349,6.615,0.847,0.748,0.99,112.266,1262.9
07/12/2017 00:00,1.351,6.619,0.849,0.742,0.994,113.091,1249.5
08/12/2017 00:00,1.353,6.618,0.849,0.747,0.993,113.469,1245.2
11/12/2017 00:00,1.352,6.622,0.849,0.75,0.992,113.542,1243.7
12/12/2017 00:00,1.353,6.621,0.852,0.751,0.991,113.547,1238.6
13/12/2017 00:00,1.348,6.618,0.846,0.746,0.986,112.65,1245.4
14/12/2017 00:00,1.346,6.61,0.85,0.745,0.989,112.357,1254.4
15/12/2017 00:00,1.348,6.599,0.851,0.751,0.991,112.615,1254.3
18/12/2017 00:00,1.348,6.616,0.849,0.747,0.986,112.569,1262.2
19/12/2017 00:00,1.347,6.604,0.844,0.747,0.985,112.868,1260.7
20/12/2017 00:00,1.344,6.583,0.842,0.748,0.987,113.363,1266.1
21/12/2017 00:00,1.344,6.585,0.843,0.747,0.989,113.371,1267.3
22/12/2017 00:00,1.344,6.575,0.843,0.748,0.989,113.291,1275.4
27/12/2017 00:00,1.34,6.557,0.841,0.746,0.986,113.257,1287.0
28/12/2017 00:00,1.338,6.534,0.838,0.744,0.979,112.887,1294.1
29/12/2017 00:00,1.337,6.504,0.833,0.74,0.974,112.69,1306.3
02/01/2018 00:00,1.33,6.493,0.829,0.736,0.972,112.284,1313.7
03/01/2018 00:00,1.33,6.503,0.832,0.74,0.977,112.552,1316.2
04/01/2018 00:00,1.328,6.493,0.828,0.738,0.975,112.752,1318.6
05/01/2018 00:00,1.327,6.489,0.831,0.737,0.975,113.075,1319.9
08/01/2018 00:00,1.332,6.496,0.836,0.737,0.977,113.131,1318.6
09/01/2018 00:00,1.336,6.535,0.838,0.739,0.983,112.636,1311.7
10/01/2018 00:00,1.334,6.508,0.837,0.74,0.978,111.393,1317.4
11/01/2018 00:00,1.329,6.496,0.831,0.739,0.976,111.222,1320.6
12/01/2018 00:00,1.324,6.453,0.82,0.728,0.967,111.058,1333.4
15/01/2018 00:00,1.322,6.437,0.815,0.725,0.963,110.521,1339.4
16/01/2018 00:00,1.321,6.444,0.815,0.725,0.96,110.41,1335.4
17/01/2018 00:00,1.326,6.435,0.822,0.724,0.966,111.327,1338.0
18/01/2018 00:00,1.321,6.42,0.817,0.72,0.959,111.031,1326.6
19/01/2018 00:00,1.321,6.406,0.818,0.722,0.964,110.806,1331.9
22/01/2018 00:00,1.319,6.407,0.815,0.715,0.962,110.898,1330.9
23/01/2018 00:00,1.317,6.405,0.813,0.714,0.958,110.257,1335.7
24/01/2018 00:00,1.308,6.371,0.806,0.702,0.946,109.203,1355.7
25/01/2018 00:00,1.312,6.325,0.808,0.708,0.943,109.579,1362.4
26/01/2018 00:00,1.307,6.316,0.805,0.706,0.934,108.61,1351.6
29/01/2018 00:00,1.311,6.338,0.808,0.711,0.938,108.982,1339.8
30/01/2018 00:00,1.312,6.324,0.806,0.707,0.934,108.772,1336.1
31/01/2018 00:00,1.312,6.288,0.806,0.704,0.932,109.225,1338.2
01/02/2018 00:00,1.309,6.302,0.8,0.701,0.927,109.426,1344.3
02/02/2018 00:00,1.32,6.304,0.803,0.708,0.931,110.155,1333.7
05/02/2018 00:00,1.322,6.289,0.807,0.716,0.932,109.11,1333.8
06/02/2018 00:00,1.318,6.282,0.808,0.717,0.936,109.583,1326.1
07/02/2018 00:00,1.326,6.27,0.816,0.721,0.944,109.352,1310.5
08/02/2018 00:00,1.333,6.329,0.816,0.718,0.936,108.793,1316.9
09/02/2018 00:00,1.328,6.289,0.816,0.723,0.94,108.813,1313.8
12/02/2018 00:00,1.323,6.331,0.814,0.723,0.94,108.676,1324.2
13/02/2018 00:00,1.323,6.341,0.81,0.72,0.935,107.829,1328.1
14/02/2018 00:00,1.314,6.348,0.803,0.714,0.929,106.98,1354.8
15/02/2018 00:00,1.309,6.348,0.8,0.709,0.922,106.095,1352.1
16/02/2018 00:00,1.311,6.346,0.806,0.713,0.927,106.267,1353.2
19/02/2018 00:00,1.313,6.348,0.806,0.714,0.929,106.575,1346.0
20/02/2018 00:00,1.319,6.346,0.811,0.714,0.936,107.309,1329.3
21/02/2018 00:00,1.324,6.352,0.815,0.719,0.939,107.751,1330.0
22/02/2018 00:00,1.319,6.35,0.811,0.716,0.933,106.762,1330.6
23/02/2018 00:00,1.319,6.336,0.813,0.716,0.937,106.877,1328.2
26/02/2018 00:00,1.316,6.317,0.812,0.716,0.938,106.974,1330.7
27/02/2018 00:00,1.324,6.316,0.817,0.719,0.939,107.36,1315.5
28/02/2018 00:00,1.325,6.332,0.82,0.727,0.945,106.697,1315.5
01/03/2018 00:00,1.323,6.357,0.815,0.726,0.942,106.16,1302.9
02/03/2018 00:00,1.32,6.349,0.812,0.725,0.938,105.749,1321.1
05/03/2018 00:00,1.318,6.349,0.811,0.722,0.94,106.181,1318.3
06/03/2018 00:00,1.316,6.31,0.805,0.72,0.939,105.684,1333.6
07/03/2018 00:00,1.314,6.326,0.806,0.719,0.944,106.092,1326.0
08/03/2018 00:00,1.317,6.342,0.812,0.724,0.951,106.269,1319.9
09/03/2018 00:00,1.317,6.334,0.813,0.722,0.951,106.815,1322.4
12/03/2018 00:00,1.313,6.331,0.811,0.719,0.948,106.426,1319.6
13/03/2018 00:00,1.312,6.321,0.807,0.716,0.944,106.464,1326.1
14/03/2018 00:00,1.31,6.317,0.809,0.716,0.945,106.344,1324.4
15/03/2018 00:00,1.314,6.322,0.813,0.717,0.951,106.322,1316.8
16/03/2018 00:00,1.318,6.332,0.813,0.717,0.952,105.668,1311.3
19/03/2018 00:00,1.316,6.332,0.811,0.713,0.952,106.072,1316.8
20/03/2018 00:00,1.319,6.334,0.816,0.714,0.956,106.523,1311.0
21/03/2018 00:00,1.313,6.322,0.81,0.707,0.949,106.024,1320.7
22/03/2018 00:00,1.316,6.335,0.812,0.709,0.948,104.815,1326.6
23/03/2018 00:00,1.316,6.311,0.809,0.707,0.947,104.183,1349.3
26/03/2018 00:00,1.309,6.273,0.803,0.703,0.945,105.463,1354.4
27/03/2018 00:00,1.31,6.282,0.806,0.706,0.946,105.381,1341.3
28/03/2018 00:00,1.312,6.298,0.812,0.71,0.957,106.794,1324.7
29/03/2018 00:00,1.312,6.29,0.813,0.713,0.956,106.467,1322.0
03/04/2018 00:00,1.312,6.29,0.815,0.711,0.959,106.643,1332.8
04/04/2018 00:00,1.312,6.304,0.814,0.71,0.961,106.733,1335.7
05/04/2018 00:00,1.316,6.306,0.817,0.714,0.963,107.378,1325.2
06/04/2018 00:00,1.315,6.302,0.813,0.71,0.959,106.93,1325.2
09/04/2018 00:00,1.312,6.309,0.812,0.708,0.956,106.751,1336.3
10/04/2018 00:00,1.309,6.282,0.809,0.705,0.957,107.211,1342.0
11/04/2018 00:00,1.31,6.269,0.808,0.705,0.958,106.81,1356.5
12/04/2018 00:00,1.312,6.292,0.811,0.703,0.963,107.304,1338.4
13/04/2018 00:00,1.312,6.275,0.81,0.702,0.962,107.345,1344.8
16/04/2018 00:00,1.31,6.295,0.808,0.697,0.96,107.139,1347.0
17/04/2018 00:00,1.311,6.283,0.808,0.7,0.966,107.033,1347.2
18/04/2018 00:00,1.31,6.274,0.808,0.704,0.969,107.213,1351.2
19/04/2018 00:00,1.311,6.279,0.81,0.71,0.971,107.364,1346.8
20/04/2018 00:00,1.316,6.297,0.812,0.714,0.974,107.685,1336.5
23/04/2018 00:00,1.325,6.317,0.819,0.717,0.978,108.697,1322.5
24/04/2018 00:00,1.322,6.306,0.817,0.715,0.979,108.812,1331.6
25/04/2018 00:00,1.329,6.326,0.822,0.718,0.984,109.384,1321.2
26/04/2018 00:00,1.328,6.36,0.826,0.719,0.989,109.292,1316.3
27/04/2018 00:00,1.324,6.333,0.823,0.726,0.988,109.015,1320.3
30/04/2018 00:00,1.326,6.334,0.828,0.726,0.991,109.267,1316.2
01/05/2018 00:00,1.333,6.355,0.834,0.734,0.997,109.855,1303.8
02/05/2018 00:00,1.335,6.362,0.836,0.737,0.998,109.816,1302.6
03/05/2018 00:00,1.331,6.354,0.834,0.737,0.998,109.185,1310.8
04/05/2018 00:00,1.334,6.361,0.835,0.739,1.0,108.695,1312.2
07/05/2018 00:00,1.336,6.367,0.839,0.738,1.003,109.083,1312.2
08/05/2018 00:00,1.34,6.371,0.843,0.738,1.002,109.062,1312.0
09/05/2018 00:00,1.346,6.362,0.844,0.738,1.005,109.723,1311.6
10/05/2018 00:00,1.338,6.349,0.839,0.74,1.003,109.41,1320.8
11/05/2018 00:00,1.336,6.334,0.836,0.738,1.0,109.405,1319.3
14/05/2018 00:00,1.336,6.339,0.839,0.738,1.001,109.695,1316.5
15/05/2018 00:00,1.345,6.37,0.845,0.74,1.001,110.336,1288.9
16/05/2018 00:00,1.34,6.372,0.847,0.74,1.001,110.294,1290.2
17/05/2018 00:00,1.342,6.367,0.848,0.74,1.001,110.751,1288.2
18/05/2018 00:00,1.343,6.378,0.848,0.742,0.998,110.765,1290.2
21/05/2018 00:00,1.34,6.382,0.848,0.745,0.997,111.028,1290.2
22/05/2018 00:00,1.339,6.367,0.849,0.744,0.993,110.902,1291.7
23/05/2018 00:00,1.343,6.39,0.854,0.749,0.995,109.94,1288.5
24/05/2018 00:00,1.339,6.378,0.853,0.747,0.991,109.231,1303.4
25/05/2018 00:00,1.342,6.388,0.858,0.751,0.99,109.445,1302.6
